Open,High,Low,Close,Volume
51.675040422397636,53.54802184344253,51.675040422397636,53.427955627441406,4032370
53.948219000307276,54.23636946525647,52.75559507709723,52.92367935180664,4858621
52.699575602315406,52.96371409123772,51.33886707873213,52.52348327636719,5257112
52.75560579658277,53.572033278833,52.203316793708204,53.49198913574219,4259547
53.884181715118004,54.1883421862718,52.44342947546638,53.86817169189453,4750416
54.588564585320036,55.196879687130505,52.87566549465645,53.0517578125,5166597
52.63553733854303,53.00373198943975,50.98667841091719,51.55497741699219,5417464
51.05871746002128,52.74760454808587,51.05871746002128,51.46693420410156,4189579
52.5154758941353,53.33190332248307,51.99520698045443,52.731590270996094,4419869
52.57150294801172,53.22784203780705,51.17076663484738,51.578983306884766,5056504
51.88314022860571,51.93117030533004,50.96266265937469,51.32284927368164,2078004
51.52294667283482,52.55548828796009,50.794565532555524,52.40340805053711,3783113
51.94717038065558,52.155282715220174,50.0341702727987,50.22627258300781,4987401
50.75454813467752,50.97866450704618,48.28925904759362,48.34529113769531,6363461
48.025126558910166,48.7294927720787,46.90453863417029,48.529388427734375,7391227
47.8730448390414,49.44186548825333,47.56888432682233,48.18520736694336,5070069
47.47283344315359,48.28926082629428,46.74445520612613,47.37678527832031,6968868
46.55234731141029,47.22469936982946,45.815964149768234,46.19215774536133,6033636
46.936548643587535,47.032599793378736,44.50327682495117,44.50327682495117,6909548
44.66335922906301,45.86398811599238,44.42323285227529,45.599849700927734,5993593
45.01556149106075,46.72045284351689,44.85547617789021,46.608394622802734,4447379
47.04061150690288,48.13718745133485,46.69643189544995,47.51285934448242,5276698
47.38478582117215,47.67293929774412,46.64840259429463,46.848506927490234,4473960
46.920551783749694,47.168680228212544,44.823454039474974,44.967529296875,5556670
44.62333573436038,44.62333573436038,42.75035497656813,43.71085739135742,9150721
44.69537997041948,45.2556738968615,42.92645504247646,44.823448181152344,5005819
44.823451697227306,46.18416305645914,44.43925003190038,45.7679443359375,5137230
