Open,High,Low,Close,Volume
7.047543298582522,7.273970536604843,7.027730859194792,7.2598185539245605,6105758
7.245666505410156,7.494736109336119,7.2201936115173,7.370201587677002,7195074
7.370202216369718,7.500397205352783,7.33623779434095,7.500397205352783,5494119
7.449451409961577,7.503227710723877,7.35888017853227,7.503227710723877,5533534
7.551343076825706,7.641914302522311,7.477754341365036,7.624931812286377,7435694
7.641914895140474,7.692860687975823,7.557004119199328,7.576816558837891,4475484
7.500397665442237,7.554174530134623,7.313595294952393,7.313595294952393,6509746
7.191890539906495,7.353219996528236,7.115471294106316,7.223023891448975,6054962
7.307934206864527,7.341898628043914,7.191890642839627,7.302273750305176,5164552
7.415486957881828,7.466432745932986,7.217363140709287,7.310764312744141,9381653
7.415486696818136,7.415486696818136,7.157925575379005,7.2117018699646,4941770
7.259818402520787,7.302273789068451,7.0928284861442386,7.245666980743408,5888943
7.282461021587524,7.3447282836931365,7.098489183133848,7.138113498687744,5189389
7.22868555856818,7.245667490138026,6.832437872435342,6.8833842277526855,9562625
6.846587970056586,6.923007207937823,6.512608178465083,6.7107319831848145,15084110
6.730545480077655,6.939990229577789,6.713563549119236,6.787152290344238,7468320
6.685259559656484,6.778660732371779,6.60600980796703,6.71639347076416,8861495
6.634313240704845,6.682429081504769,6.495627295834998,6.540912628173828,7095728
6.736206102502636,6.770169401820308,6.427698612213135,6.427698612213135,7796773
6.453171871037037,6.555064577774305,6.402226078276186,6.4758148193359375,8095739
6.433359057768253,6.611670427752016,6.405055656808803,6.5946879386901855,5840271
6.6060097301696885,6.690920497755693,6.523930031606339,6.586197853088379,6674903
6.600349261507142,6.668276978475551,6.322976255598869,6.345619201660156,10578515
6.430529238245894,6.439020203382402,5.972014317835645,6.017299652099609,16445654
6.0003171856644215,6.0003171856644215,5.711622714996338,5.711622714996338,16290550
5.819176183511521,5.881444012501455,5.558785635565906,5.830498218536377,13707286
5.802193823481355,5.99748770107447,5.688980769499145,5.887104034423828,11016986
6.00031749782882,6.192780862025521,5.9550321652554015,6.116361618041992,13093150
6.147495101977994,6.1559855055993955,5.802193273825249,5.884273529052734,9739600
5.9465414612881276,5.966353900272046,5.669167876121036,5.722944736480713,9512801
5.72860490088416,5.822006073839964,5.6606771828128375,5.683319568634033,4723987
5.7399258446158115,5.918237209320068,5.7201134084700405,5.918237209320068,6250084
6.000317817224407,6.14466534805552,5.969183904157045,6.102210521697998,7662726
6.014468217207318,6.0512631412756095,5.906916195578624,5.963522434234619,5881021
5.841818345043961,6.0852274894714355,5.836157328294468,6.0852274894714355,5776146
6.141835065322869,6.189950910702918,6.028621443395176,6.124853134155273,5766845
6.181458789649366,6.195610771332331,5.88710384945033,5.92672872543335,6596999
5.943710874988893,5.969183770231894,5.83049782037297,5.9550323486328125,6073279
5.932388939226807,6.240895258735694,5.850308689914597,5.943709850311279,13182151
6.085227826654095,6.235235809104084,6.03428147612432,6.181458950042725,10065882
6.246557309969719,6.3088245736829345,6.14749567761582,6.2550482749938965,6061770
6.249387423426765,6.410716309294651,6.215423004869538,6.3852434158325195,7028418
6.320145614242359,6.441850185394287,6.269199827587719,6.441850185394287,5110443
6.345619172983659,6.439019783393134,6.305993737251614,6.396564960479736,6590618
6.461663386671267,6.645635239023584,6.402226067938465,6.6003499031066895,9533811
6.668276477153401,6.690919982120072,6.608839729274508,6.642804145812988,4890567
6.651295330989392,6.665447313029121,6.439020085255456,6.549403190612793,6877287
6.5946885920862,6.804133892059326,6.521100415029818,6.804133892059326,9052808
6.758849174289772,6.869232290848407,6.7079033792355425,6.823946952819824,7144844
6.866401266364486,6.979615443845262,6.832437405545688,6.87772274017334,5873876
6.877722188511892,6.900365134313411,6.741865634918213,6.741865634918213,5767593
6.772999478704184,7.013578112595174,6.772999478704184,6.982444763183594,7261348
7.005088373932486,7.075846604522448,6.990936391449833,7.061694622039795,5277423
6.985275711591711,7.047542974945301,6.877722554227053,6.917347431182861,5246521
6.923008500897879,7.194721085994903,6.923008500897879,7.056034564971924,11952044
7.058864050880839,7.084336944371574,6.849418765003097,7.041881561279297,7449376
7.036220999410194,7.240005265489042,7.027730035040884,7.217362880706787,7199608
7.245667131852053,7.3135948547725285,7.121132038818222,7.2598185539245605,8554772
7.276799031105006,7.528698534891042,7.276799031105006,7.4919047355651855,8859071
7.489075653118061,7.497566617749013,7.3617100624383225,7.370201587677002,6421895
7.375862860852856,7.457942568448442,7.293783153257271,7.344728946685791,5202279
7.398505436068467,7.401335944652023,7.251327959447735,7.302273750305176,5275758
7.330576890013737,7.38435375223617,7.2060429164199915,7.336237907409668,7292076
7.344728070299367,7.5003965013444756,7.336237105741104,7.47775411605835,4931812
7.500396506859238,7.599458694458008,7.452280667255225,7.599458694458008,5647720
7.5287003549024005,7.5739856887981265,7.469263599430154,7.525869846343994,4903874
7.449451109601867,7.52870030322346,7.208871898982606,7.353219985961914,9225079
7.412657573081953,7.5202107429504395,7.398506150014102,7.5202107429504395,5110774
7.57398574726686,7.639084080966213,7.497567061069758,7.548513412475586,5144579
7.548511811511635,7.630590936853328,7.511716889595408,7.579645156860352,4365133
7.61361155220729,7.726824612968568,7.540022249831169,7.709842681884766,6029253
7.7098424206143985,7.800413090397285,7.616441242210868,7.740976333618164,5977482
7.667387375477025,7.735315656179053,7.415487251840081,7.4720940589904785,9037212
7.361709744749746,7.472093401404062,7.30793345087181,7.378691673278809,6398029
7.415486217322021,7.463602052748101,7.302272618815405,7.339066982269287,7001797
7.347559018046479,7.401335877608107,7.146605243805062,7.166417121887207,7623453
7.132452624696676,7.245666799116591,6.877722554227053,6.917347431182861,11653384
6.906025708129718,7.002257388514261,6.812625096778253,6.9399895668029785,10039144
6.962633325457363,7.047543542656384,6.823946805547967,6.920177936553955,9729814
6.89187436931402,6.897535386692636,6.464493905794269,6.4758148193359375,15824648
6.337127977299442,6.433359661717119,5.977675255916774,6.2550482749938965,31669283
6.255048493587739,6.3371281987617065,6.184289701769801,6.283351898193359,16077205
6.289012549585756,6.3937352059296515,6.085228254359023,6.124853134155273,16289337
6.257877826690674,6.303163157488137,6.1418342716361245,6.257877826690674,9053399
6.305993474659696,6.311654491217565,5.810684798662051,5.884273529052734,18758559
5.819175610763644,5.92955927470581,5.660677226956062,5.742756366729736,18539984
5.660678192067233,5.972015117023681,5.435382797058045,5.526520252227783,25936455
5.2502784989740325,5.632374784288662,5.100271054416224,5.526520252227783,27412242
5.943710479849913,6.238065971984224,5.641996450792069,6.0852274894714355,39011455
