Open,High,Low,Close,Volume
7.639054875233445,7.680101535600979,7.587205724772195,7.673620700836182,6426321
7.667138796111847,7.682261291195537,7.6217704867466045,7.656336307525635,5699622
7.677940134232143,7.682260964660136,7.617449332354378,7.632572650909424,11488328
7.630411912089289,7.636892745749335,7.489987805951219,7.537516117095947,16110580
7.559120725719681,7.574243221248609,7.4316591033228585,7.487828254699707,9363069
7.518074287612584,7.518074287612584,7.410055976514373,7.4727067947387695,9106764
7.496468544006348,7.539676019372002,7.446780235775762,7.496468544006348,7987409
7.518072327134373,7.5872039622807135,7.496469000193928,7.520233154296875,7343169
7.574242467796687,7.576402470894153,7.472705015819351,7.483506679534912,5713687
7.513751127732821,7.518071957731424,7.351723711298463,7.384129524230957,9979612
7.423018835028567,7.4273396665783835,7.364688845277569,7.388453006744385,4943265
7.397094306615748,7.489989295975041,7.38413181260281,7.4727067947387695,9082056
7.483507972242809,7.515913793101421,7.345244674926013,7.349565505981445,8269505
7.369009973186047,7.425179137363909,7.312839984893799,7.312839984893799,9749081
7.304197647856353,7.446781769040724,7.27395183199306,7.310678482055664,12440404
7.276112219610753,7.349564691181369,7.2696313858032235,7.269631385803223,7882269
7.254509759570261,7.284754753112792,7.183217282693493,7.284754753112793,9742325
7.263150874368028,7.278273371715458,7.196180050147781,7.215623378753662,9114874
7.273951413196495,7.308518057907233,7.098962306976319,7.098962306976318,9887412
7.1097659865554315,7.239387644503472,7.107605982705872,7.183218479156494,10147044
7.155131584129709,7.2977156996501025,7.142169916245972,7.256669044494629,9052016
7.267470455057065,7.323640427637033,7.237225465566693,7.308517932891846,9262367
7.323639681032992,7.353884667440057,7.202658911290659,7.224262237548828,7302453
7.224262780800996,7.332281068442773,7.129206984357319,7.14216947555542,12627257
7.1335302199604245,7.228586048453959,7.012549400329589,7.01254940032959,16239543
7.012548053678706,7.150811350068679,7.012548053678706,7.127048015594482,10522694
7.1292065487804415,7.144329042197213,7.051433254571856,7.094640731811523,8698468
7.120567559201691,7.202661714336483,7.096803396601009,7.14865255355835,9108971
7.146490478521554,7.194017965833975,7.036311360962524,7.105443000793457,8537286
7.13784881751415,7.178895471128093,7.079518841885395,7.105443000793457,5709139
7.142170244099159,7.1680944051708355,7.107604421298849,7.122726917266846,3917918
7.159452726411381,7.23074519933168,7.131367737917243,7.213461875915527,6799254
7.258828826599655,7.332281297454799,7.209140511626198,7.2782721519470215,7932039
7.2588289666907855,7.360366425921551,7.2588289666907855,7.34524393081665,6216596
7.308517383761124,7.401412348452899,7.2825924026194215,7.397092342376709,6796092
7.4359789014460524,7.453262223916895,7.32580060509404,7.34524393081665,5971310
7.388451270286816,7.394932104031219,7.245867159110849,7.2782721519470215,7062921
7.295555474084306,7.330121294244718,7.241546328576528,7.2782721519470215,6186961
7.2242638777166865,7.492149634353674,7.2156230397200805,7.349565505981445,18516831
7.397093999640019,7.461904818786466,7.353886512170961,7.4424614906311035,10721343
7.494309414398418,7.5159135690314995,7.412216099135407,7.500791072845459,8162585
7.481348708694344,7.505112869792421,7.4230187198484305,7.49431037902832,5615634
7.477025596875633,7.5483172343130684,7.448940612860115,7.535355567932129,6497294
7.537515839043362,7.561279993739086,7.451101705011958,7.539676666259766,7901301
7.541837180716505,7.656336307525634,7.511592190549125,7.656336307525635,8009873
7.656336215852767,7.682261199212258,7.623931222824649,7.677940368652344,4957880
7.686583136929454,7.708186468726558,7.600168161512469,7.664978981018066,5933147
7.67362040829447,7.706025404997372,7.623932087391949,7.693063735961914,5617295
7.664977749206547,7.690901908019749,7.6390535903933445,7.667138576507568,5166029
7.690901499173954,7.729788147383632,7.645534017634033,7.66929817199707,5981149
7.682260445152816,7.7103446048643915,7.598005493675839,7.600166320800781,6400140
7.639053509833707,7.71250597912496,7.623931015342639,7.682260990142822,5637685
7.703864982293149,7.7427516355118655,7.667139156538925,7.701704978942871,5732273
7.66065921776633,7.695225047928901,7.591527557441189,7.62609338760376,7532571
7.677940377756084,7.680100380981521,7.5612804248425425,7.598006248474121,15936992
7.623933383768648,7.632575047337889,7.565603390847861,7.62609338760376,6887303
7.610969841993568,7.6757806616233415,7.598007348421899,7.647696495056152,4324575
7.636892140783957,7.6563354643380155,7.561279673692663,7.600166320800781,6466941
7.628252918441854,7.697384567011819,7.593687094156871,7.693063735961914,6120329
7.710344774510252,7.712505601682736,7.621769815062699,7.643373966217041,6075732
7.667138168925024,7.708184820206747,7.58288321506132,7.66929817199707,5852475
7.6822606627716645,7.7254673171254336,7.639053184303789,7.66929817199707,6134984
7.6973851553980115,7.716828484551698,7.617451011036009,7.654177665710449,6873086
7.632571650407747,7.69738245010376,7.613128328087539,7.69738245010376,6725349
7.699543789527965,7.710345454000005,7.585044662718835,7.656336307525635,7205335
7.626091644449238,7.643374967637139,7.563440834064408,7.595846652984619,7424553
7.561281396330688,7.580724724314396,7.474866422155487,7.507272243499756,7444319
7.565601801401841,7.589365959167481,7.513752654993697,7.5893659591674805,6987775
7.606647124890051,7.623930445367229,7.498628844249929,7.550477981567383,9561150
7.552639067554284,7.5656015597708794,7.479186593221977,7.487828254699707,7401178
7.5310370479048,7.578565370185078,7.518074553433539,7.543998718261719,6753050
7.5850455039281535,7.589366335019,7.498630530339755,7.554800510406494,7147255
7.526714696609692,7.572082181926925,7.412215569633578,7.418696403503418,10968483
7.474868847801935,7.502953847139793,7.410058008196105,7.416539669036865,5988408
7.438140702243163,7.468385696411133,7.399254045708835,7.468385696411133,9296321
7.479186383926396,7.496469706398203,7.397093074527834,7.418696403503418,8285764
7.36252624752284,7.414374559624234,7.278271298158467,7.319318771362305,12164064
7.353884954149571,7.407894096014745,7.304196642527303,7.37548828125,8117706
7.43165964780614,7.438140482332159,7.314999681652246,7.349565505981445,7723286
7.343083291082143,7.358205784876258,7.131366729736328,7.131366729736328,11503115
7.124887333668928,7.217783142351312,7.006067362412053,7.057915687561035,17958689
7.116244723824203,7.1767355272619495,7.008226432681136,7.114084720611572,13545179
7.13784881751415,7.181056298437021,7.0427921946610015,7.105443000793457,11091839
7.083839694655808,7.133528009433342,7.042792216798686,7.081678867340088,7758782
7.086000034554506,7.111924194775864,6.850520116915509,6.86564302444458,16000360
6.8634821484327935,6.958537945607454,6.809473004196572,6.85051965713501,21974824
6.80515330245577,6.891567865154892,6.738182067871093,6.738182067871094,18357292
6.610720433368462,6.857002040075243,6.455173808452904,6.738182067871094,38339006
6.815955525075778,6.977982997894288,6.662569715261697,6.977982997894287,27590220
6.84187865303952,6.9088498789118065,6.807312832456591,6.878604888916016,12537809
6.880765373493925,7.02766990642205,6.831077057412776,6.954217433929443,12058158
7.027669565782165,7.029830393049838,6.904528783177196,6.9477362632751465,8171797
6.934772662001835,6.941254318653235,6.673368644216194,6.692811965942383,18117864
6.630162633242826,6.813793805266061,6.628002218035839,6.727378845214844,10518638
6.802990968523922,6.857000106488123,6.705774767422573,6.8202738761901855,11668166
6.740340137842416,6.781386783304769,6.636642286632645,6.682010173797607,15879357
6.753303199802609,6.846198990448723,6.526464555003643,6.658246994018555,20724983
6.671211759082264,6.736023003146785,6.5048638470482665,6.638806343078613,19282498
6.68417252779086,6.7489833430496065,6.628002962273293,6.649606704711914,7627846
6.481098508299922,6.5718339038984075,6.431410185296672,6.5523905754089355,14244140
6.653927703533229,6.729540602630524,6.582635635711701,6.619361877441406,12274839
6.653926090714018,6.772746449654263,6.593436115743832,6.746821880340576,13739738
6.7425012645438205,6.785708744088409,6.705775442605102,6.733860015869141,11444958
6.723060025045308,6.753305021018751,6.679852534748534,6.6971354484558105,4796317
6.653927123553946,6.68417252779086,6.5070225814969795,6.649606704711914,15477479
6.578314005280505,6.692813128606426,6.532946109352497,6.688492298126221,9165858
6.757625305453083,6.796511549103872,6.727379899870737,6.761945724487305,12668885
6.813794272167574,6.885086330655026,6.634483506214337,6.6690497398376465,16166375
6.589116497453255,6.6517673111181,6.541588592369568,6.595597743988037,11881041
6.604239051786971,6.610720298378486,6.4486928421047836,6.539428234100342,15126506
6.610719836247177,6.682011895541553,6.558871103311003,6.66256856918335,14618892
6.628003101650682,6.794351386251875,6.615041020737782,6.7835493087768555,14736252
6.800831615239705,6.863482422845998,6.723058724628865,6.8461995124816895,14451049
6.96223748720585,6.982714690748014,6.9030811696360175,6.957686901092529,14189666
6.916733622256776,7.096477897342585,6.916733622256776,7.076000690460205,12570354
7.105576932490001,7.110127518253941,7.021393265695811,7.05324649810791,10025084
7.060073369272697,7.123779843052876,6.966788517836458,7.0213942527771,11117760
7.041869931087516,7.075998453781051,6.996364944850994,7.0077409744262695,11957932
7.071449787614891,7.080550960919415,6.921283899832878,6.962238311767578,13024122
6.907632784025198,6.971339263223972,6.853027044440031,6.900806903839111,13553518
6.850750294774137,6.893979558193208,6.741538404851237,6.777942657470703,14437562
6.80069544935166,6.834824412726406,6.714236479256202,6.730163097381592,12545245
6.762015183867717,6.79614414143942,6.632326533791962,6.682382106781006,9179638
6.727887804225422,6.734713683693931,6.625502216004574,6.730163097381592,10433488
6.66645598545236,6.689208482345027,6.573171138763428,6.573171138763428,14628377
6.541316796925383,6.573170026805961,6.418453594869936,6.500362396240234,16847364
6.3820517319815115,6.4685111452037205,6.375226285757756,6.436657905578613,15086260
